timestamp,direction,confidence,entry_price,exit_price,pnl_pips,pnl_usd,balance,drawdown_pct,outcome
2024-06-21 03:40:00+00:00,UP,0.6349802472601654,1.07153,1.0715,-0.30000000000196536,-15.333333333346436,9984.666666666653,0.15333333333346671,EXIT
2024-06-21 03:50:00+00:00,UP,0.652857785166685,1.07154,1.0716,0.6000000000017103,-9.333333333321931,9975.333333333332,0.2466666666666788,EXIT
2024-06-21 03:55:00+00:00,UP,0.6593152541499036,1.0716,1.0714,-2.000000000002,-26.66666666668,9948.666666666652,0.5133333333334849,EXIT
2024-06-21 04:00:00+00:00,UP,0.6108056027013381,1.0714,1.07159,1.900000000001345,-0.6666666666577008,9947.999999999995,0.5200000000000545,EXIT
2024-06-21 04:05:00+00:00,DOWN,0.7091796548913354,1.07159,1.07159,0.0,-13.333333333333334,9934.66666666666,0.653333333333394,EXIT
2024-06-21 04:10:00+00:00,DOWN,0.7945966631731487,1.07159,1.0715,0.9000000000014552,-7.333333333323633,9927.333333333338,0.7266666666666242,EXIT
2024-06-21 04:15:00+00:00,UP,0.7631994882720327,1.0715,1.0716,1.0000000000021103,-6.666666666652599,9920.666666666684,0.7933333333331575,EXIT
2024-06-21 04:20:00+00:00,DOWN,0.7520039813764123,1.0716,1.0715,1.0000000000021103,-6.666666666652599,9914.000000000031,0.8599999999996907,EXIT
2024-06-21 04:25:00+00:00,UP,0.8117642314746837,1.0715,1.07162,1.2000000000012,-5.333333333325333,9908.666666666706,0.9133333333329392,EXIT
2024-06-21 04:35:00+00:00,UP,0.650776620031172,1.0717,1.07172,0.1999999999990898,-12.000000000006068,9896.6666666667,1.033333333332994,EXIT
2024-06-23 21:05:00+00:00,UP,0.6177259918170619,1.06874,1.06884,0.9999999999998899,-6.6666666666674015,9890.000000000033,1.0999999999996726,EXIT
2024-06-23 21:10:00+00:00,UP,0.6241565482922707,1.06884,1.06889,0.4999999999988347,-10.00000000000777,9880.000000000025,1.1999999999997453,EXIT
2024-06-23 21:25:00+00:00,UP,0.6972754695072438,1.06878,1.06886,0.7999999999985796,-8.00000000000947,9872.000000000016,1.2799999999998364,EXIT
2024-06-23 21:30:00+00:00,UP,0.8159121093101037,1.06886,1.06897,1.100000000000545,-5.999999999996367,9866.00000000002,1.3399999999997998,EXIT
2024-06-23 21:40:00+00:00,UP,0.627045722616082,1.06888,1.06894,0.5999999999994898,-9.333333333336736,9856.666666666682,1.4333333333331757,EXIT
2024-06-23 21:50:00+00:00,UP,0.6260542509837237,1.06895,1.06896,0.09999999999843467,-12.666666666677102,9844.000000000005,1.5599999999999454,EXIT
