timestamp,direction,confidence,entry_price,exit_price,pnl_pips,pnl_usd,balance,drawdown_pct,outcome
2024-07-01 12:50:00+00:00,DOWN,0.771124281413573,161.376,161.351,2.5000000000005684,3.333333333337123,10003.333333333338,0.0,EXIT
2024-07-01 12:55:00+00:00,DOWN,0.7228689836565649,161.351,161.351,0.0,-13.333333333333332,9990.000000000004,0.13328890369877308,EXIT
2024-07-01 13:00:00+00:00,UP,0.7807591710387545,161.351,161.364,1.300000000000523,-4.666666666663179,9985.333333333341,0.17994001999329912,EXIT
2024-07-01 13:05:00+00:00,DOWN,0.6034347402459077,161.364,161.379,-1.4999999999986358,-23.333333333324237,9962.000000000016,0.41319560146605655,EXIT
2024-07-01 13:20:00+00:00,DOWN,0.9405929545278122,161.449,161.378,7.1000000000026375,34.00000000001758,9996.000000000035,0.0733088970340188,EXIT
2024-07-01 13:45:00+00:00,DOWN,0.6697866805931383,161.291,161.274,1.6999999999995907,-2.0000000000027285,9994.000000000033,0.09330223258885204,EXIT
2024-07-01 14:00:00+00:00,UP,0.6683459238810452,161.21,161.328,11.7999999999995,65.33333333333,10059.333333333363,0.0,EXIT
2024-07-01 14:15:00+00:00,UP,0.6788845061703385,161.337,161.418,8.100000000001728,40.66666666667818,10100.000000000042,0.0,EXIT
2024-07-01 14:40:00+00:00,UP,0.6815604279615699,161.53,161.568,3.8000000000010914,12.000000000007276,10112.00000000005,0.0,EXIT
2024-07-01 14:45:00+00:00,UP,0.6714561546030433,161.568,161.616,4.800000000000182,18.666666666667876,10130.666666666717,0.0,EXIT
2024-07-02 00:10:00+00:00,DOWN,0.8268252515865858,161.554,161.553,0.10000000000047748,-12.666666666663483,10118.000000000053,0.12503290339560588,EXIT
2024-07-02 00:15:00+00:00,DOWN,0.7175776476730568,161.553,161.555,-0.20000000000095497,-14.666666666673033,10103.33333333338,0.26980784416955883,EXIT
2024-07-02 00:20:00+00:00,DOWN,0.651472149850914,161.555,161.547,0.8000000000009777,-7.999999999993481,10095.333333333387,0.3487759936825164,EXIT
2024-07-02 00:25:00+00:00,DOWN,0.7015353297682312,161.547,161.528,1.9000000000005457,-0.6666666666630281,10094.666666666724,0.35535667280856026,EXIT
2024-07-02 00:30:00+00:00,UP,0.7766828817719494,161.528,161.549,2.1000000000015007,0.6666666666766723,10095.333333333401,0.3487759936823728,EXIT
2024-07-02 00:35:00+00:00,DOWN,0.6476601581531929,161.549,161.607,-5.799999999999272,-51.99999999999514,10043.333333333407,0.8620689655170096,EXIT
2024-07-02 00:45:00+00:00,UP,0.6136330346453357,161.607,161.601,-0.6000000000000227,-17.333333333333485,10026.000000000073,1.0331666227952458,EXIT
2024-07-02 01:00:00+00:00,DOWN,0.6331764257638764,161.473,161.533,-5.999999999997385,-53.33333333331589,9972.666666666757,1.5596209528819347,EXIT
2024-07-02 01:45:00+00:00,DOWN,0.7795116697080797,161.622,161.59,3.2000000000010687,8.000000000007123,9980.666666666764,1.4806528033688335,EXIT
2024-07-02 01:50:00+00:00,UP,0.8752773756052776,161.59,161.646,5.599999999998317,23.999999999988784,10004.666666666753,1.2437483548298534,EXIT
2024-07-03 00:00:00+00:00,UP,0.8230256866750449,161.453,161.515,6.19999999999834,27.999999999988933,10032.666666666742,0.9673598315343581,EXIT
2024-07-03 00:20:00+00:00,UP,0.66378797218751,161.517,161.501,-1.5999999999991132,-23.99999999999409,10008.666666666748,1.2042642800733925,EXIT
2024-07-03 00:50:00+00:00,UP,0.6573788275044926,161.542,161.547,0.49999999999954525,-10.00000000000303,9998.666666666744,1.302974466964715,EXIT
2024-07-03 00:55:00+00:00,UP,0.7724795399085642,161.547,161.571,2.400000000000091,2.666666666667272,10001.333333333412,1.2766517504603598,EXIT
2024-07-03 01:00:00+00:00,DOWN,0.9496241831009723,161.571,161.548,2.2999999999996135,1.9999999999974243,10003.33333333341,1.2569097130821205,EXIT
2024-07-03 01:10:00+00:00,DOWN,0.6568044642664688,161.539,161.548,-0.9000000000014552,-19.333333333343035,9984.000000000067,1.4477494077387039,EXIT
2024-07-03 01:15:00+00:00,UP,0.6928362485086315,161.548,161.572,2.400000000000091,2.666666666667272,9986.666666666735,1.421426691234349,EXIT
2024-07-03 01:30:00+00:00,UP,0.7009169157031747,161.586,161.59,0.39999999999906777,-10.666666666672882,9976.000000000062,1.526717557251787,EXIT
2024-07-03 01:35:00+00:00,UP,0.6932460649476426,161.59,161.608,1.8000000000000682,-1.3333333333328774,9974.66666666673,1.5398789155039467,EXIT
2024-07-03 01:40:00+00:00,UP,0.6043461174745074,161.608,161.609,0.10000000000047748,-12.666666666663483,9962.000000000065,1.6649118188995524,EXIT
2024-07-04 00:00:00+00:00,DOWN,0.6480296131949734,161.56,161.443,11.699999999999022,64.66666666666015,10026.666666666726,1.026585943669292,EXIT
2024-07-04 00:25:00+00:00,DOWN,0.7621059517987469,161.533,161.547,-1.4000000000010004,-22.666666666673336,10004.000000000053,1.250329033956274,EXIT
2024-07-04 00:45:00+00:00,DOWN,0.8533623232915402,161.55,161.472,7.800000000000296,38.66666666666863,10042.66666666672,0.868649644643287,EXIT
2024-07-04 00:55:00+00:00,DOWN,0.7550775799810568,161.434,161.347,8.699999999998909,44.666666666659395,10087.33333333338,0.42774414319561754,EXIT
2024-07-04 01:10:00+00:00,UP,0.6935881558306345,161.293,161.34,4.699999999999704,17.99999999999803,10105.333333333378,0.25006580679131946,EXIT
2024-07-04 01:15:00+00:00,UP,0.6292807927941622,161.34,161.432,9.199999999998454,47.9999999999897,10153.333333333367,0.0,EXIT
2024-07-04 01:25:00+00:00,DOWN,0.6423900256337844,161.38,161.387,-0.7000000000005002,-18.000000000003332,10135.333333333363,0.17728168089300966,EXIT
2024-07-04 01:40:00+00:00,DOWN,0.6208948816216038,161.404,161.326,7.800000000000296,38.66666666666863,10174.000000000031,0.0,EXIT
2024-07-04 01:45:00+00:00,UP,0.8984686417645653,161.326,161.385,5.89999999999975,25.999999999998334,10200.00000000003,0.0,EXIT
2024-07-04 02:10:00+00:00,UP,0.7136429032987109,161.365,161.372,0.7000000000005002,-8.666666666663332,10191.333333333365,0.08496732026141389,EXIT
2024-07-05 00:15:00+00:00,DOWN,0.68171785798316,161.281,161.28,0.10000000000047748,-12.666666666663483,10178.6666666667,0.20915032679733747,EXIT
2024-07-05 00:30:00+00:00,DOWN,0.6778205486875191,161.132,161.073,5.89999999999975,25.999999999998334,10204.666666666699,0.0,EXIT
2024-07-05 00:35:00+00:00,DOWN,0.6972328393511893,161.073,161.075,-0.1999999999981128,-14.666666666654084,10190.000000000045,0.1437250930945314,EXIT
2024-07-05 00:40:00+00:00,DOWN,0.6924950583405849,161.075,160.95,12.5,70.0,10260.000000000045,0.0,EXIT
2024-07-05 00:45:00+00:00,DOWN,0.65214930599875,160.95,161.014,-6.400000000002137,-56.00000000001424,10204.000000000031,0.5458089668617379,EXIT
2024-07-05 00:50:00+00:00,UP,0.6998808585092315,161.014,161.034,1.999999999998181,-1.212541178574611e-11,10204.000000000018,0.545808966861862,EXIT
2024-07-05 01:05:00+00:00,UP,0.6055509974273187,161.105,161.036,-6.89999999999884,-59.3333333333256,10144.666666666693,1.124106562703232,EXIT
2024-07-05 01:15:00+00:00,DOWN,0.6167154810903848,160.957,161.002,-4.500000000001592,-43.333333333343944,10101.33333333335,1.5464587394414664,EXIT
