timestamp,direction,confidence,entry_price,exit_price,pnl_pips,pnl_usd,balance,drawdown_pct,outcome
2024-06-21 12:00:00+00:00,UP,0.6617218808872429,1.26451,1.26452,0.10000000000065512,-7.5999999999973795,9992.400000000003,0.07599999999996726,EXIT
2024-06-21 13:00:00+00:00,DOWN,0.9290869238516279,1.26497,1.2645,4.699999999999704,10.799999999998821,10003.200000000003,0.0,EXIT
2024-06-21 14:00:00+00:00,UP,0.6696128766508882,1.26331,1.26375,4.3999999999999595,9.599999999999838,10012.800000000003,0.0,EXIT
2024-06-21 15:00:00+00:00,UP,0.598278918409554,1.26275,1.26251,-2.4000000000001798,-17.60000000000072,9995.200000000003,0.1757750079897767,EXIT
2024-06-21 16:00:00+00:00,UP,0.69673691207141,1.26392,1.26388,-0.40000000000040004,-9.6000000000016,9985.6,0.27165228507512923,EXIT
2024-06-21 16:30:00+00:00,UP,0.6343352842630595,1.26388,1.26394,0.6000000000017103,-5.599999999993159,9980.000000000007,0.32758069670816975,EXIT
2024-06-21 17:00:00+00:00,DOWN,0.7826052814725306,1.26394,1.26364,2.9999999999996696,3.9999999999986784,9984.000000000005,0.2876318312559668,EXIT
2024-06-21 20:30:00+00:00,DOWN,0.8354091551500641,1.2649,1.2644,4.999999999999449,11.999999999997797,9996.000000000004,0.16778523489932154,EXIT
2024-06-23 21:00:00+00:00,DOWN,0.584040202920467,1.26389,1.26362,2.6999999999999247,2.7999999999996987,9998.800000000003,0.13982102908277402,EXIT
2024-06-24 00:30:00+00:00,DOWN,0.6143718669228745,1.264,1.26392,0.8000000000008001,-4.7999999999968,9994.000000000005,0.18775966762541396,EXIT
2024-06-24 01:00:00+00:00,DOWN,0.6954130780326264,1.26392,1.26366,2.5999999999992696,2.3999999999970782,9996.400000000003,0.16379034835410305,EXIT
2024-06-24 01:30:00+00:00,UP,0.7139190907941039,1.26366,1.26368,0.1999999999990898,-7.200000000003641,9989.199999999999,0.23569830616814472,EXIT
2024-06-24 02:00:00+00:00,DOWN,0.5983932313691924,1.26368,1.2638,-1.2000000000012,-12.8000000000048,9976.399999999994,0.3635346756152996,EXIT
2024-06-24 02:30:00+00:00,UP,0.6916179663657138,1.2638,1.26389,0.8999999999992347,-4.400000000003061,9971.99999999999,0.4074784276127756,EXIT
2024-06-24 05:30:00+00:00,UP,0.6042577352748182,1.26466,1.26459,-0.6999999999979245,-10.799999999991698,9961.199999999999,0.5153403643336927,EXIT
2024-06-24 07:30:00+00:00,UP,0.8434725002962786,1.26502,1.26558,5.599999999998939,14.399999999995757,9975.599999999995,0.3715244487057366,EXIT
2024-06-24 08:00:00+00:00,UP,0.5843146484948161,1.26558,1.26626,6.800000000000139,19.200000000000557,9994.799999999996,0.17976989453506784,EXIT
2024-06-24 08:30:00+00:00,UP,0.6924051071078551,1.26626,1.26586,-3.9999999999995595,-23.999999999998238,9970.799999999997,0.41946308724837655,EXIT
2024-06-24 09:00:00+00:00,UP,0.6646410735463574,1.26586,1.26622,3.5999999999991594,6.3999999999966395,9977.199999999993,0.35554490252486265,EXIT
2024-06-25 00:00:00+00:00,UP,0.6134099255467731,1.2684,1.2684,0.0,-8.0,9969.199999999993,0.43544263342930495,EXIT
