timestamp,direction,ret,pnl,equity
2020-03-04 10:50:00,-1,-0.7674905616933057,0.7674905616933057,0.7674905616933057
2020-03-04 10:55:00,1,5.2753796933212564,5.2753796933212564,6.042870255014562
2020-03-04 11:00:00,1,-2.5693261424674634,-2.5693261424674634,3.4735441125470987
2020-03-04 11:05:00,-1,-4.5918715347807195,4.5918715347807195,8.065415647327818
2020-03-04 11:10:00,-1,4.6914660404878505,-4.6914660404878505,3.3739496068399673
2020-03-04 11:15:00,1,-9.329812526796736,-9.329812526796736,-5.955862919956769
2020-03-04 11:20:00,-1,18.518563671431664,-18.518563671431664,-24.474426591388433
2020-03-04 11:25:00,1,-7.374263334213473,-7.374263334213473,-31.848689925601906
2020-03-04 11:30:00,-1,-2.9348333051227957,2.9348333051227957,-28.91385662047911
2020-03-04 11:35:00,1,3.593485437248886,3.593485437248886,-25.320371183230222
2020-03-04 11:40:00,1,0.7915005022990602,0.7915005022990602,-24.528870680931163
2020-03-04 11:45:00,-1,0.7062060904172587,-0.7062060904172587,-25.23507677134842
2020-03-04 11:50:00,1,6.903285817948145,6.903285817948145,-18.331790953400276
2020-03-04 11:55:00,1,-3.820346386183055,-3.820346386183055,-22.15213733958333
2020-03-04 12:00:00,-1,14.544772949399238,-14.544772949399238,-36.696910288982565
2020-03-04 12:05:00,1,-5.092392281924912,-5.092392281924912,-41.78930257090748
2020-03-04 12:10:00,-1,19.455797037124203,-19.455797037124203,-61.24509960803168
2020-03-04 12:15:00,1,-11.347404114434571,-11.347404114434571,-72.59250372246625
2020-03-04 12:20:00,-1,4.386167413084508,-4.386167413084508,-76.97867113555075
2020-03-04 12:25:00,1,5.63515070991898,5.63515070991898,-71.34352042563178
2020-03-04 12:30:00,1,-11.130437315730772,-11.130437315730772,-82.47395774136255
2020-03-04 12:35:00,-1,6.330882799683554,-6.330882799683554,-88.8048405410461
2020-03-04 12:40:00,1,1.323665314260291,1.323665314260291,-87.48117522678581
2020-03-04 12:45:00,-1,-1.651327132760067,1.651327132760067,-85.82984809402573
2020-03-04 12:50:00,-1,1.0565381495265664,-1.0565381495265664,-86.8863862435523
2020-03-04 12:55:00,1,-6.775701218290419,-6.775701218290419,-93.66208746184272
2020-03-04 13:00:00,-1,6.051231328367362,-6.051231328367362,-99.71331879021008
2020-03-04 13:05:00,1,-8.221297410595163,-8.221297410595163,-107.93461620080524
2020-03-04 13:10:00,-1,-19.6403960164997,19.6403960164997,-88.29422018430554
2020-03-04 13:15:00,-1,-6.125346757949301,6.125346757949301,-82.16887342635624
2020-03-04 13:20:00,1,10.186736527856935,10.186736527856935,-71.9821368984993
2020-03-04 13:25:00,1,-13.998595271395967,-13.998595271395967,-85.98073216989528
2020-03-04 13:30:00,-1,-18.15054591819844,18.15054591819844,-67.83018625169683
2020-03-04 13:35:00,-1,10.46561611582727,-10.46561611582727,-78.2958023675241
2020-03-04 13:40:00,1,-3.537754550590223,-3.537754550590223,-81.83355691811433
2020-03-04 13:45:00,-1,11.898384138416926,-11.898384138416926,-93.73194105653126
2020-03-04 13:50:00,1,-4.314894675127945,-4.314894675127945,-98.0468357316592
2020-03-04 13:55:00,-1,8.438406945834707,-8.438406945834707,-106.48524267749391
2020-03-04 14:00:00,1,-3.094722888279685,-3.094722888279685,-109.5799655657736
2020-03-04 14:05:00,-1,-4.3875792506489955,4.3875792506489955,-105.19238631512461
2020-03-04 14:10:00,-1,7.55970336699439,-7.55970336699439,-112.75208968211899
2020-03-04 14:15:00,1,-8.321575909098573,-8.321575909098573,-121.07366559121756
2020-03-04 14:20:00,-1,2.0729811297742167,-2.0729811297742167,-123.14664672099178
2020-03-04 14:25:00,1,5.717803826905997,5.717803826905997,-117.42884289408579
2020-03-04 14:30:00,1,-1.0966061258872823,-1.0966061258872823,-118.52544901997307
2020-03-04 14:35:00,-1,12.441751642653298,-12.441751642653298,-130.96720066262637
2020-03-04 14:40:00,1,-17.757060531007266,-17.757060531007266,-148.72426119363362
2020-03-04 14:45:00,-1,24.79925285240167,-24.79925285240167,-173.5235140460353
2020-03-04 14:50:00,1,8.81759139889595,8.81759139889595,-164.70592264713935
2020-03-04 14:55:00,-1,-22.60175345861526,22.60175345861526,-142.10416918852408
2020-03-04 15:00:00,-1,7.343941248469425,-7.343941248469425,-149.44811043699352
2020-03-04 15:05:00,1,-10.088987547584374,-10.088987547584374,-159.53709798457788
2020-03-04 15:10:00,-1,-13.729519929732955,13.729519929732955,-145.80757805484492
2020-03-04 15:15:00,-1,-8.453982521116458,8.453982521116458,-137.35359553372848
2020-03-04 15:20:00,1,-5.836107926483987,-5.836107926483987,-143.18970346021246
2020-03-04 15:25:00,1,10.225261159522493,10.225261159522493,-132.96444230068997
2020-03-04 15:30:00,1,-3.746653030639767,-3.746653030639767,-136.71109533132974
2020-03-04 15:35:00,-1,13.783572277073233,-13.783572277073233,-150.49466760840298
2020-03-04 15:40:00,1,3.755090097778556,3.755090097778556,-146.73957751062443
2020-03-04 15:45:00,-1,2.1571475927697885,-2.1571475927697885,-148.8967251033942
2020-03-04 15:50:00,-1,9.967040532225143,-9.967040532225143,-158.86376563561936
2020-03-04 15:55:00,1,4.552520136381132,4.552520136381132,-154.31124549923823
2020-03-04 16:00:00,-1,-14.186692493098935,14.186692493098935,-140.12455300613928
2020-03-04 16:05:00,-1,-9.30877473861728,9.30877473861728,-130.815778267522
2020-03-04 16:10:00,-1,13.561521378300347,-13.561521378300347,-144.37729964582235
2020-03-04 16:15:00,1,1.973013558986661,1.973013558986661,-142.4042860868357
2020-03-04 16:20:00,-1,-10.76419711144493,10.76419711144493,-131.64008897539077
2020-03-04 16:25:00,-1,-2.0478889069028043,2.0478889069028043,-129.59220006848795
2020-03-04 16:30:00,1,13.094542843174795,13.094542843174795,-116.49765722531316
2020-03-04 16:35:00,1,4.50525592897774,4.50525592897774,-111.99240129633542
2020-03-04 16:40:00,-1,-6.584448287739826,6.584448287739826,-105.40795300859558
2020-03-04 16:45:00,-1,-6.856722510997407,6.856722510997407,-98.55123049759818
2020-03-04 16:50:00,-1,2.5105754945896765,-2.5105754945896765,-101.06180599218786
2020-03-04 16:55:00,1,8.675150931786618,8.675150931786618,-92.38665506040124
2020-03-04 17:00:00,1,-1.1078012336767702,-1.1078012336767702,-93.494456294078
