entry_time,exit_time,direction,entry_price,exit_price,sl_price,tp_price,position_size,gross_pnl,commission,net_pnl,r_multiple,exit_reason,confidence,bars_held
2024-10-27 21:15:00+00:00,2024-10-27 22:15:00+00:00,short,33.706025866,33.59973846623515,33.77733212006302,33.59906648490546,8900.48566368118,946.0094778369555,35.943239431329786,910.0662384056258,1.4339422992902886,tp,0.4563365011182415,1
2024-10-28 06:15:00+00:00,2024-10-28 06:15:00+00:00,short,33.475730471999995,33.55661217196527,33.55594105314421,33.35541460028367,9043.273871751016,-731.435363998775,36.37150996766595,-767.8068739664409,-1.0585092304874368,sl,0.38980020229791024,0
2024-10-29 02:45:00+00:00,2024-10-29 02:45:00+00:00,short,34.060518776,33.954661388399956,34.13154308749748,33.95398230875379,8820.381746651688,933.7025693356837,35.99519121703797,897.7073781186458,1.4329808293009874,tp,0.40701495138449645,0
2024-10-30 22:30:00+00:00,2024-10-31 00:45:00+00:00,long,33.698073948,33.803186493317405,33.62754819962079,33.80386257056882,8995.169892956561,945.5052030111425,36.43111833950149,909.074084671641,1.4329868454216232,tp,0.4164448156720846,9
2024-10-31 02:45:00+00:00,2024-10-31 03:30:00+00:00,long,33.68167361999999,33.61303653316341,33.613708807339556,33.78362083899064,9080.520342673177,-623.2604632814019,36.66425907000573,-659.9247223514077,-1.069299930375268,sl,0.39506176695454653,3
2024-11-01 00:15:00+00:00,2024-11-01 00:45:00+00:00,long,32.64335285399999,32.72084142169899,32.591257522255965,32.72149585161603,9308.705195624518,721.3182327411796,36.50736089172057,684.810871849459,1.4121556304494007,tp,0.44040469389902054,2
2024-11-01 04:45:00+00:00,2024-11-01 06:15:00+00:00,short,32.77734444,32.83092020295339,32.830263597681444,32.697965703477834,9333.330266891582,-500.04028994471423,36.74061612901859,-536.7809060737328,-1.0867946761015241,sl,0.3791162077546553,6
2024-11-01 14:00:00+00:00,2024-11-01 14:30:00+00:00,short,33.008539816,32.85418797952539,33.111879087395195,32.85353090890722,9219.172974881323,1422.9962794500314,36.431992808668355,1386.564286641363,1.455400940768349,tp,0.3867844694628642,2
2024-11-04 03:30:00+00:00,2024-11-04 04:45:00+00:00,short,32.648747012,32.7236233784325,32.72296891905412,32.53741415141883,9448.176708236531,-707.445141324914,37.058982437105755,-744.5041237620197,-1.061663756476513,sl,0.38180472096299145,5
2024-11-05 09:00:00+00:00,2024-11-05 09:15:00+00:00,short,32.595548076,32.66240574719326,32.661752512143025,32.49624142178546,9395.074995719468,-628.1328348998456,36.78620221416592,-664.9190371140115,-1.0690091562710151,sl,0.38197071289376644,1
2024-11-06 03:45:00+00:00,2024-11-06 04:15:00+00:00,long,32.060841204,32.23882869794841,31.94175301505456,32.23947348741816,8515.898015955354,1515.7233465801687,32.854165880675204,1482.8691806994934,1.46218962011484,tp,0.6199765895358065,2
2024-11-08 12:00:00+00:00,2024-11-08 12:30:00+00:00,short,31.547669034000002,31.424670417509816,31.630087098885948,31.424041936671085,9784.921630776222,1203.5318230503694,36.97076438637968,1166.5610586639898,1.4465308823748524,tp,0.3858870389729854,2
2024-11-08 14:30:00+00:00,2024-11-08 14:45:00+00:00,short,31.800563976,31.654497690202238,31.898363551393345,31.65386461290998,9817.157725345991,1433.9557660320918,37.37690093091982,1396.578865101172,1.4545971342475688,tp,0.41607984314643126,1
2024-11-10 22:15:00+00:00,2024-11-10 23:30:00+00:00,short,31.302573935999998,31.355501297369194,31.3548741998852,31.224123540172197,10107.184461875602,-534.9466044388157,37.99780346458449,-572.9444079034002,-1.0838730375744647,sl,0.38655499365591567,2
2024-11-11 00:15:00+00:00,2024-11-11 00:30:00+00:00,short,31.385572275999998,31.31594436421899,31.432408421428107,31.315318057857834,10025.691196956688,698.0679422053346,37.71756260494061,660.350379600394,1.4063031912755368,tp,0.404766215802705,1
2024-11-11 07:15:00+00:00,2024-11-11 07:30:00+00:00,short,31.361072766,31.261743098387928,31.42770935931306,31.26111787603041,10096.692456293456,1002.9011056649379,37.93699875178919,964.9641069131487,1.4342314621518502,tp,0.5183449109130984,1
2024-11-19 03:30:00+00:00,2024-11-19 03:45:00+00:00,short,31.412671734,31.338451097128235,31.46256999623905,31.337824340641426,10172.264296533069,754.991934516597,38.29926038054681,716.6926741360502,1.411984432731566,tp,0.38484600296017185,1
