entry_time,exit_time,direction,entry_price,exit_price,sl_price,tp_price,position_size,gross_pnl,commission,net_pnl,r_multiple,exit_reason,confidence,bars_held
2024-10-27 22:00:00+00:00,2024-10-27 23:00:00+00:00,short,33.706025866,33.46267350034844,33.86870693649117,33.462004260263235,6146.996678720828,1495.8861834189981,24.773146315136497,1471.1130371038616,1.4711130371038617,tp,0.5090628776341218,1
2024-10-28 01:00:00+00:00,2024-10-28 02:00:00+00:00,short,33.569528596,33.323277385024895,33.7341403714625,33.32261093280624,6164.268185067812,1517.95850534825,24.740711743124734,1493.2177936051253,1.471569345119055,tp,0.39846026318325545,1
2024-10-28 08:00:00+00:00,2024-10-28 10:00:00+00:00,short,33.615427678,33.359735480045714,33.786333930880176,33.359068298679745,6024.608760388683,1540.445455758448,24.209949281425416,1516.2355064770225,1.4725832666945347,tp,0.39650387327500974,2
2024-10-28 14:00:00+00:00,2024-10-28 14:00:00+00:00,short,33.580428378,33.74835475518419,33.74767980158816,33.32955124261776,6246.916414562646,-1049.0220420699388,25.23583683163302,-1074.2578789015718,-1.0281891805933188,sl,0.39870834732248495,0
2024-10-28 19:00:00+00:00,2024-10-29 02:00:00+00:00,short,33.725525476,33.91240368841694,33.91172545390786,33.44622550913821,5553.508094907165,-1037.8296654192332,22.537667228240814,-1060.3673326474739,-1.0254377595108144,sl,0.42309166393638886,7
2024-10-29 06:00:00+00:00,2024-10-29 07:00:00+00:00,short,33.944321099999996,33.719659162967886,34.09454531115184,33.71898478327223,6812.879251679837,1530.5946494482635,27.659191633178875,1502.9354578150846,1.4684856490499452,tp,0.40950024418641423,1
2024-10-29 09:00:00+00:00,2024-10-29 09:00:00+00:00,short,33.932521336,34.08888290756682,34.088201143543955,33.69900162468407,6670.670925266365,-1043.0365892797367,27.224904215001082,-1070.2614934947378,-1.0305951577961316,sl,0.40483754017661994,0
2024-10-29 11:00:00+00:00,2024-10-29 14:00:00+00:00,short,34.108217822,34.27849311016602,34.27780755401494,33.853833223977595,6060.426764569818,-1031.9409137461705,24.867159196451897,-1056.8080729426224,-1.0282373157272526,sl,0.4076566566799209,3
2024-10-30 01:00:00+00:00,2024-10-30 03:00:00+00:00,short,34.475610474,34.25275337128774,34.62463857005257,34.252068329921144,6825.679835642094,1521.1512322127005,28.147068434127217,1493.0041637785732,1.4677326401887878,tp,0.3865274584391751,2
2024-10-30 22:00:00+00:00,2024-10-31 09:00:00+00:00,short,33.775524476,33.5090153661521,33.95364399383459,33.50834519924812,5794.694059111722,1544.3387555347936,23.393599397603086,1520.9451561371905,1.4735725800758093,tp,0.4121049048975285,11
2024-11-01 10:00:00+00:00,2024-11-01 14:00:00+00:00,short,32.851542956,32.99300106549209,32.99234121866772,32.64034556199842,7438.710844331043,-1052.2659730973394,29.387911419162354,-1081.6538845165016,-1.0327455707073592,sl,0.4502302073624912,4
