entry_time,exit_time,direction,entry_price,exit_price,sl_price,tp_price,position_size,gross_pnl,commission,net_pnl,r_multiple,exit_reason,confidence,bars_held
2024-10-27 23:00:00+00:00,2024-10-28 00:00:00+00:00,short,2730.94538,2735.863300632784,2735.808584461095,2723.6505733083573,109.85206888319384,-540.243756114667,36.03241462536688,-576.2761707400339,-1.0786980468513654,sl,0.4317239703618919,1
2024-11-03 23:00:00+00:00,2024-11-04 00:00:00+00:00,short,2746.6450659999996,2737.193973946473,2752.982289225433,2737.1392311618497,108.5947271382097,1026.338762710838,35.73096025277095,990.607802458067,1.4394414377767624,tp,0.41084398244330056,1
2024-11-07 08:00:00+00:00,2024-11-07 13:00:00+00:00,long,2657.1831426,2670.8227819187146,2648.0544380381975,2670.8761994427036,109.99844605759971,1500.3391298447518,35.164342336964616,1465.1747875077872,1.4591291538756608,tp,0.4050124318089417,5
2024-11-12 01:00:00+00:00,2024-11-12 05:00:00+00:00,long,2623.7424738,2616.5964620885015,2616.6487950644027,2634.382991903396,116.48952681511354,-832.4355228877118,36.62667617954803,-869.0621990672598,-1.0517014268230234,sl,0.4777500699951933,4
2024-11-12 07:00:00+00:00,2024-11-12 08:00:00+00:00,long,2605.202103,2598.3974701904854,2598.449439179269,2615.3310987310965,116.31778291270464,-791.4998019378,36.316269931140816,-827.8160718689409,-1.0539320441300695,sl,0.4869605709547584,1
2024-11-15 07:00:00+00:00,2024-11-15 11:00:00+00:00,long,2560.0612002,2570.1181992500683,2553.3222652385853,2570.1696026421214,117.39871078917533,1180.6787228860026,36.136586856757425,1144.542136029245,1.44669570813829,tp,0.3879342506932682,4
2024-11-26 12:00:00+00:00,2024-11-26 14:00:00+00:00,short,2630.9873792,2640.696527680728,2640.6437148064324,2616.5028757903515,104.93335610334417,-1018.8135349885105,33.19052907989904,-1052.0040640684094,-1.0382250497241163,sl,0.432266003458717,2
2024-11-27 10:00:00+00:00,2024-11-27 16:00:00+00:00,short,2652.94694,2642.683972546009,2659.8241533842593,2642.6311199236106,113.39295713948628,1163.748228634318,36.02923494557209,1127.7189936887457,1.4461132792535751,tp,0.39326749092769075,6
2024-11-27 23:00:00+00:00,2024-11-28 00:00:00+00:00,long,2636.4327276,2630.0508162460796,2630.103418314446,2645.9266915283306,115.3864661355289,-736.3861983190674,36.46085550511896,-772.8470538241863,-1.058235593232664,sl,0.38283963734873055,1
2024-12-09 09:00:00+00:00,2024-12-09 11:00:00+00:00,short,2650.7169845999997,2657.6106498984013,2657.5574987484265,2640.4562133773597,113.8899838173033,-785.1194292768669,36.27392090339801,-821.3933501802649,-1.0543308295225462,sl,0.39850016091699286,2
2024-12-10 19:00:00+00:00,2024-12-11 01:00:00+00:00,short,2693.8261224000003,2700.29127632575,2700.2372715803185,2684.2093986295226,111.15265827292437,-718.6190449907169,35.97422927427594,-754.5932742649928,-1.0589054752483986,sl,0.384017969934194,6
2024-12-13 14:00:00+00:00,2024-12-13 14:00:00+00:00,long,2671.9334375999997,2665.3071356224386,2665.360442831295,2681.7929297530563,111.21615172941134,-736.9518061413304,35.61524144447262,-772.567047585803,-1.0568297490556897,sl,0.4001024119984143,0
2024-12-13 23:00:00+00:00,2024-12-16 09:00:00+00:00,long,2646.202923,2655.4132525233363,2640.0272970996175,2655.4663618505733,111.42170953767473,1026.230660895463,35.442908255363946,990.787752640099,1.4398917123938042,tp,0.4821630562903029,12
2024-12-20 02:00:00+00:00,2024-12-20 02:00:00+00:00,long,2589.2517839999996,2599.210488970398,2582.5779905200775,2599.2624742198823,115.02041576740385,1145.4543862001156,35.80674526983265,1109.647640930283,1.4455642451394255,tp,0.3808833752579157,0
2024-12-20 17:00:00+00:00,2024-12-20 22:00:00+00:00,short,2629.4474099999998,2619.019833417951,2636.4340472874196,2618.9674540688698,114.52815466081636,1194.251103526405,36.06583609118397,1158.185267435221,1.4474300198255203,tp,0.434640585018951,5
2024-12-29 23:00:00+00:00,2024-12-30 02:00:00+00:00,short,2621.1275763999997,2626.0115695306245,2625.959050349618,2613.8803654755725,116.217279231273,-567.6043934254335,36.58849411727776,-604.1928875427112,-1.076032186780484,sl,0.38996654790576546,3
2025-01-08 18:00:00+00:00,2025-01-08 18:00:00+00:00,short,2669.3566118,2661.267147210128,2674.785071045553,2661.2139229316695,113.43847256903277,917.6565069763594,36.28186902373829,881.3746379526211,1.4312766869707745,tp,0.3853087374546233,0
2025-01-10 08:00:00+00:00,2025-01-10 12:00:00+00:00,short,2678.1764354,2682.451316174422,2682.3976682210578,2671.844586168414,114.05217993148291,-487.55947127000866,36.68347685209601,-524.2429481221046,-1.08890426905304,sl,0.3735796233707637,4
2025-01-10 18:00:00+00:00,2025-01-10 19:00:00+00:00,short,2695.1060967999997,2685.3218419147115,2701.6647369653456,2685.2681365519807,112.75219636619839,1103.19622812295,36.39930404880847,1066.7969240741415,1.4425900751434726,tp,0.38394487259405574,1
2025-01-28 14:00:00+00:00,2025-01-28 15:00:00+00:00,short,2745.5050888,2750.414960591228,2750.3599533921606,2738.222791911759,111.8480981437817,-549.1598219786482,36.88249230448126,-586.0423142831295,-1.0792529626165432,sl,0.3764300127456176,1
2025-01-28 21:00:00+00:00,2025-01-29 08:00:00+00:00,short,2764.6147066,2757.5769399374185,2769.343317998914,2757.5217895016285,110.43904054861875,777.2441978205403,36.59193283015138,740.652264990389,1.4182673512417323,tp,0.3938140599446057,11
2025-02-04 19:00:00+00:00,2025-02-05 03:00:00+00:00,short,2843.3231324,2851.094224183566,2851.0372034394973,2831.752025840754,108.16334906644403,-840.5473132132389,36.95563513620994,-877.5029483494488,-1.051682928951833,sl,0.3860555379282918,8
2025-02-10 08:00:00+00:00,2025-02-10 08:00:00+00:00,short,2887.8222424,2894.5295437277587,2894.471654294673,2877.8481245579906,105.58504576792227,-708.1907176706391,36.63179267907159,-744.8225103497107,-1.060882157199136,sl,0.4007407661784326,0
2025-02-20 10:00:00+00:00,2025-02-20 13:00:00+00:00,short,2954.0509178,2944.693385776267,2960.32853427573,2944.6344930864057,102.46146208197182,958.786412630582,36.26363794752762,922.5227746830544,1.4342397947259298,tp,0.38351227369121443,3
2025-02-28 10:00:00+00:00,2025-02-28 14:00:00+00:00,long,2856.2871246,2848.521269601676,2848.5782411664995,2867.8504497502504,106.9374089865713,-830.4604120861721,36.60344570644619,-867.0638577926184,-1.0517922046583958,sl,0.4074896427233021,4
2025-02-28 16:00:00+00:00,2025-02-28 16:00:00+00:00,long,2834.1666821999997,2846.946918651386,2825.6085645142925,2847.0038587285608,106.85424917138987,1365.6225702457189,36.42306769658075,1329.199502549138,1.4535170106517832,tp,0.46124165175151577,0
2025-03-16 23:00:00+00:00,2025-03-17 00:00:00+00:00,short,2984.6003068,2991.4200165488005,2991.360189345014,2974.460482982479,102.80450305577833,-701.0968717100828,36.86170797558631,-737.9585796856692,-1.0618928539662198,sl,0.39803683028119724,1
2025-03-23 23:00:00+00:00,2025-03-24 10:00:00+00:00,short,3023.3295322,3030.7862441839916,3030.7256296713986,3012.235385992902,100.75530053119246,-751.3032569216263,36.59905527001216,-787.9023121916384,-1.0573087984325744,sl,0.4575234255075205,11
2025-03-27 13:00:00+00:00,2025-03-27 14:00:00+00:00,short,3055.1988948000003,3045.8612389657924,3061.4646093604447,3045.8003229593337,98.93063564519642,923.7802271142651,36.21490542858101,887.5653216856841,1.4318546016794058,tp,0.4066788070250472,1
2025-03-30 23:00:00+00:00,2025-03-31 01:00:00+00:00,short,3089.488209,3077.9615975736497,3097.2136552847614,3077.9000395728585,98.69449048611749,1137.6130417551153,36.52159897550941,1101.0914427796058,1.4441320315646533,tp,0.5037318784013703,2
2025-04-02 23:00:00+00:00,2025-04-02 23:00:00+00:00,short,3127.3974508,3139.902583605128,3139.839786809392,3108.733946785912,82.57258088990305,-1032.5810900903862,31.050428343132577,-1063.6315184335187,-1.0352694861695408,sl,0.4283599674149054,0
2025-04-04 07:00:00+00:00,2025-04-04 09:00:00+00:00,short,3108.1278362,3088.4571653449743,3121.282795375316,3088.395397437026,77.29096440818972,1520.3651209409902,28.736401848404093,1491.6287190925862,1.4670418583392706,tp,0.41473767427901725,2
2025-04-13 22:00:00+00:00,2025-04-13 23:00:00+00:00,short,3236.9252601999997,3216.9348125046677,3250.2951169365556,3216.870475095166,77.16430990473152,1542.5491010969263,29.880459523917363,1512.668641573009,1.4662248427367641,tp,0.4505187803619337,1
2025-04-14 06:00:00+00:00,2025-04-14 11:00:00+00:00,short,3226.7954628,3207.2809392364147,3239.8479080663224,3207.216794900517,80.19971994965168,1565.0593247504357,30.96066753467898,1534.0986572157567,1.465509227517585,tp,0.4014084841726656,5
2025-04-27 23:00:00+00:00,2025-04-28 02:00:00+00:00,short,3330.8833809999996,3309.2170007814993,3345.371756489903,3309.1508177651444,73.31004378852121,1588.3632825570073,29.20716298491469,1559.1561195720926,1.4679336693347487,tp,0.5310542820112982,1
2025-04-29 18:00:00+00:00,2025-04-30 02:00:00+00:00,short,3328.0234382,3308.6990526460277,3340.950477007714,3308.632879988428,83.37060163708355,1611.085649901629,33.19845281761182,1577.8871970840173,1.4640771553363854,tp,0.4200732634571865,8
