entry_time,exit_time,direction,entry_price,exit_price,sl_price,tp_price,position_size,gross_pnl,commission,net_pnl,r_multiple,exit_reason,confidence,bars_held
2024-11-04 12:15:00+00:00,2024-11-04 12:15:00+00:00,short,1.0914181712,1.0903845316736613,1.092121802387218,1.0903627244191731,274871.7292017907,284.1182839760148,35.98295290296144,248.13533107305338,1.282960989457363,tp,0.4320234979866506,0
2024-11-10 22:15:00+00:00,2024-11-11 01:30:00+00:00,long,1.0709814191999998,1.0722730352303667,1.0701060445866735,1.072294481119989,280811.9735801475,362.7012465950768,36.11109079398201,326.5901558010948,1.3285977744793283,tp,0.4446444062372872,13
2024-11-15 08:45:00+00:00,2024-11-15 09:00:00+00:00,short,1.0564088714,1.0572636815413654,1.0572425366906317,1.0551583734640524,285613.06576379295,-244.14494512136986,36.22154987198198,-280.3664949933518,-1.1774875427499536,sl,0.4122688476899337,1
2024-11-25 14:45:00+00:00,2024-11-25 15:15:00+00:00,short,1.0526089474,1.050221294351628,1.0542147187694526,1.0502002903458212,285845.0687872639,682.498849852004,36.06501930608597,646.433830545918,1.4083469645107545,tp,0.44610354821416814,2
2024-11-26 11:00:00+00:00,2024-11-26 12:30:00+00:00,short,1.0517889638,1.0529872837886691,1.05296622446418,1.0500230728037299,287911.7283881889,-345.01037909984984,36.359386038819615,-381.36976513866944,-1.1251599614492334,sl,0.4203671105623653,6
2024-12-03 09:30:00+00:00,2024-12-03 09:45:00+00:00,short,1.0529989396000001,1.0516854875535282,1.0538885964903715,1.051664454264443,286494.37129201845,376.2966182761906,36.17881450352713,340.1178037726635,1.3344144171661338,tp,0.45021958085764807,1
2024-12-09 11:00:00+00:00,2024-12-09 12:00:00+00:00,short,1.0584388308,1.0570497303405593,1.0593789914874905,1.057028589768764,285985.93870029633,397.2631988421411,36.299998918051315,360.9631999240898,1.3425057679672776,tp,0.40395894931865073,4
2024-12-15 22:30:00+00:00,2024-12-15 22:45:00+00:00,long,1.04852097,1.0496861799518533,1.0477301672697765,1.0497071740953352,289723.83087670093,337.58909102659976,36.47403680741613,301.11505421918366,1.314256366518244,tp,0.4511112602804989,1
2025-01-05 22:15:00+00:00,2025-01-05 23:00:00+00:00,long,1.0301706029999997,1.029433519531155,1.0294541086133273,1.0312453445800085,295761.5529489265,-218.00095139849387,36.54910282438953,-254.5500542228834,-1.201209293758311,sl,0.3914813224820825,3
2025-01-20 08:00:00+00:00,2025-01-20 13:30:00+00:00,short,1.0317993636,1.0328868329159342,1.0328661755924224,1.0301991456113662,294554.5596408849,-320.31904547796535,36.48976400468188,-356.80880948264723,-1.135486380289467,sl,0.39725852275996765,22
2025-01-22 10:45:00+00:00,2025-01-22 12:00:00+00:00,short,1.0453990916,1.0439525434116317,1.0463773761477757,1.0439316647783363,289698.7219407063,419.06316139594435,36.31694990085568,382.7462114950887,1.3505141150103523,tp,0.41535808783639866,5
2025-01-27 09:30:00+00:00,2025-01-27 09:45:00+00:00,short,1.0491790159999999,1.0475284882129643,1.0502933346251977,1.0475075380622032,289749.42765056284,478.23948161490375,36.45118795778078,441.78829365712295,1.3683028375408122,tp,0.39513063913452506,1
2025-02-05 09:30:00+00:00,2025-02-05 10:30:00+00:00,short,1.0409391808000001,1.0418015717099067,1.041780736095185,1.0396768478572227,293316.256993323,-252.95327375886558,36.65410330881977,-289.6073770676853,-1.173250718885139,sl,0.3963706286025609,4
