entry_time,exit_time,direction,entry_price,exit_price,net_pnl,r_multiple,exit_reason,confidence
2024-10-27 21:30:00+00:00,2024-10-27 22:15:00+00:00,short,2748.1550358,2744.983536274618,310.2348128874938,1.321246382784837,tp,0.6614448494565562
2024-10-29 02:30:00+00:00,2024-10-29 03:00:00+00:00,short,2756.194875,2752.540888518212,362.86688978803403,1.3440670937361239,tp,0.39639655272857904
2024-10-30 02:15:00+00:00,2024-10-30 02:30:00+00:00,short,2781.6143666,2778.3404433397695,319.25173288107743,1.3246744510568627,tp,0.45819292044187904
2024-10-30 10:15:00+00:00,2024-10-30 11:00:00+00:00,short,2784.2243144000004,2780.754909875131,341.2032271552001,1.33425076853543,tp,0.4198238806703459
2024-10-30 13:30:00+00:00,2024-10-30 13:30:00+00:00,short,2786.9242604,2782.5692867927064,438.5935870507006,1.3674269572178634,tp,0.46884552130690976
2024-10-30 21:00:00+00:00,2024-10-31 02:00:00+00:00,short,2787.7042448,2783.8620879504583,384.19005281934176,1.349928109891643,tp,0.40283426734765687
2024-10-31 02:30:00+00:00,2024-10-31 02:45:00+00:00,short,2784.7743034,2787.078812802334,-290.40657311743763,-1.1734511898161715,sl,0.4269313862112152
2024-10-31 03:15:00+00:00,2024-10-31 04:00:00+00:00,short,2787.1542558,2783.7929997721944,331.8956227461351,1.3288237569369612,tp,0.37207449336972803
2024-10-31 08:00:00+00:00,2024-10-31 08:15:00+00:00,short,2783.6143266,2780.0814554961125,352.35042852153117,1.3372194466798524,tp,0.38558716593714687
2024-10-31 21:15:00+00:00,2024-11-01 02:15:00+00:00,long,2745.4049069999996,2750.002456676527,478.25321938048796,1.3759630129607325,tp,0.4584483577172574
2024-11-01 13:30:00+00:00,2024-11-01 13:30:00+00:00,short,2760.0347982000003,2754.4219814241337,591.5044625938291,1.397857813863871,tp,0.4942482092005153
2024-11-01 21:00:00+00:00,2024-11-03 22:00:00+00:00,long,2734.6546919999996,2738.8557649801883,440.2219760858078,1.3649428206907916,tp,0.3987085826282273
2024-11-03 23:15:00+00:00,2024-11-03 23:30:00+00:00,short,2735.0252984,2738.112973295806,-389.91531153115903,-1.1263304842985156,sl,0.7061936352710504
2024-11-04 01:15:00+00:00,2024-11-04 05:30:00+00:00,short,2739.7952029999997,2743.3502082984824,-440.8956641675105,-1.1096683841914885,sl,0.3895754331432525
2024-11-05 07:45:00+00:00,2024-11-05 08:00:00+00:00,short,2739.2152146,2735.824625064872,346.1910468422467,1.3331565147397588,tp,0.43752648545935197
2024-11-05 13:15:00+00:00,2024-11-05 13:30:00+00:00,short,2737.9352402,2740.6651571221846,-347.122407676988,-1.1433694272025243,sl,0.38140750654647615
2024-11-05 19:30:00+00:00,2024-11-05 21:00:00+00:00,short,2740.2251944,2743.304010521341,-385.1340516151745,-1.1269454159914818,sl,0.4135100330198966
2024-11-06 18:00:00+00:00,2024-11-07 01:15:00+00:00,long,2664.5132891999997,2657.9481776118655,-797.1666685133002,-1.0572036986531896,sl,0.3972232239744141
2024-11-07 03:15:00+00:00,2024-11-07 06:15:00+00:00,long,2657.6931527999996,2653.525132775466,-516.8199436217382,-1.0903400528085259,sl,0.36057553693506617
2024-11-07 06:45:00+00:00,2024-11-07 07:15:00+00:00,long,2655.3931067999997,2660.4688934468386,545.6345828696328,1.3911593760999852,tp,0.3642149444594125
2024-11-07 09:15:00+00:00,2024-11-07 09:15:00+00:00,long,2657.4831485999994,2662.5517678581305,547.2807188730786,1.3909224277666874,tp,0.36458241756341603
2024-11-07 22:15:00+00:00,2024-11-07 23:15:00+00:00,long,2707.6941527999998,2703.499906640575,-513.8039750196492,-1.091479880878061,sl,0.3962190451242714
2024-11-08 00:45:00+00:00,2024-11-08 01:15:00+00:00,short,2709.6658055999997,2704.7531099832454,518.6500098579105,1.3855520932036391,tp,0.42177659682319535
2024-11-08 13:45:00+00:00,2024-11-08 14:00:00+00:00,short,2695.4360902,2698.9360048736235,-436.7409700911418,-1.109589920716394,sl,0.40000605499033814
2024-11-08 21:45:00+00:00,2024-11-11 01:15:00+00:00,long,2683.703673,2680.946237094628,-351.76331314474345,-1.138877425273215,sl,0.37935437293809476
2024-11-11 03:45:00+00:00,2024-11-11 05:15:00+00:00,long,2668.4133672,2672.927412688757,480.1354277756602,1.3771955184905902,tp,0.40255859287184764
2024-11-11 06:15:00+00:00,2024-11-11 06:30:00+00:00,long,2668.7733743999997,2673.0372912849384,453.56158605305524,1.3700703085173778,tp,0.3750709487559636
2024-11-11 12:30:00+00:00,2024-11-11 12:45:00+00:00,long,2661.3332256,2657.935042653878,-430.6555401477194,-1.1113044184981737,sl,0.41261080916938975
2024-11-11 17:45:00+00:00,2024-11-11 19:15:00+00:00,long,2612.4922487999997,2619.226507980705,754.5317838715061,1.4190420193686204,tp,0.4289440814093497
2024-11-11 21:30:00+00:00,2024-11-12 02:00:00+00:00,long,2621.452428,2626.0767555643083,508.44744683373654,1.3821725120099697,tp,0.3898669038137603
2024-11-12 03:00:00+00:00,2024-11-12 04:00:00+00:00,long,2621.6624322,2618.8090729193814,-375.56011605331736,-1.1309560406139096,sl,0.36043927826093375
2024-11-12 04:45:00+00:00,2024-11-12 05:30:00+00:00,long,2616.9623381999995,2614.43497213833,-336.2288654456646,-1.1479443609181776,sl,0.4074932099470709
2024-11-12 08:00:00+00:00,2024-11-12 08:15:00+00:00,long,2597.9619581999996,2604.226212386074,707.2049312658197,1.413506032648728,tp,0.3866912358854294
2024-11-12 21:15:00+00:00,2024-11-12 21:45:00+00:00,long,2600.3920067999998,2596.898374038157,-454.83143226581666,-1.1056969198730116,sl,0.3848004641029581
2024-11-12 23:15:00+00:00,2024-11-13 01:15:00+00:00,long,2597.6219514,2602.0616173796684,491.70055788332735,1.378434907113192,tp,0.3897368713964453
2024-11-13 13:45:00+00:00,2024-11-13 13:45:00+00:00,short,2616.2676736000003,2611.446045954957,535.715042340526,1.3873918098532463,tp,0.7223002415365094
2024-11-13 21:15:00+00:00,2024-11-13 23:30:00+00:00,long,2574.4214873999995,2580.44111582556,693.1970626707363,1.4108332779760788,tp,0.4788282929064924
2024-11-14 01:30:00+00:00,2024-11-14 02:00:00+00:00,short,2568.5286284,2562.729510698583,672.5757433137953,1.4079214710163936,tp,0.3741797049279757
