entry_time,exit_time,direction,entry_price,exit_price,net_pnl,r_multiple,exit_reason,confidence
2024-10-28 04:45:00+00:00,2024-10-28 04:45:00+00:00,short,0.5957780842,0.5964452660787883,-371.9750521523449,-1.127373763655446,sl,0.376433603631432
2024-10-28 17:45:00+00:00,2024-10-28 23:45:00+00:00,short,0.5978980418000001,0.5986602272210126,-416.8988684795301,-1.1116569853838703,sl,0.438925061290008
2024-10-29 19:45:00+00:00,2024-10-29 21:00:00+00:00,short,0.5963980717999999,0.5972779769273286,-474.86036434592165,-1.0962785176352499,sl,0.47971173518988947
2024-10-30 16:45:00+00:00,2024-10-30 21:00:00+00:00,short,0.598088038,0.596817948503466,593.5166055554655,1.308673688200535,tp,0.428760472560306
2024-10-31 18:15:00+00:00,2024-10-31 19:15:00+00:00,short,0.5961480768,0.5970728264855428,-498.0299249755684,-1.091513690818783,sl,0.4474375772572312
2024-10-31 19:45:00+00:00,2024-10-31 21:15:00+00:00,short,0.5972080556,0.595971053173039,578.5907150428814,1.3063881191693358,tp,0.5780982598204517
2024-10-31 21:45:00+00:00,2024-10-31 22:00:00+00:00,short,0.5976480467999999,0.596318950297901,627.4815746799409,1.312760738918444,tp,0.45634976130241633
2024-11-01 15:30:00+00:00,2024-11-01 17:45:00+00:00,short,0.5979580406,0.5964196235758547,736.1599275654593,1.3245154299060837,tp,0.4051341313927958
2024-11-01 19:00:00+00:00,2024-11-01 21:00:00+00:00,short,0.5966180674,0.5953671936278169,597.6098001558863,1.3075083318162575,tp,0.44645319555754304
2024-11-05 17:00:00+00:00,2024-11-05 21:45:00+00:00,short,0.599788004,0.6007002037748711,-499.04067349609085,-1.0933618776930485,sl,0.43145715901858767
2024-11-06 15:45:00+00:00,2024-11-06 16:30:00+00:00,short,0.5954480907999999,0.5937652427137352,818.9915160124947,1.3312459890215982,tp,0.4475308251033849
2024-11-06 17:00:00+00:00,2024-11-06 18:00:00+00:00,short,0.5943381130000001,0.592716261452333,795.939800880447,1.328807070067966,tp,0.4267949753308135
