year,trades,win_rate,total_return,total_return_pct,max_drawdown_pct,profit_factor,sharpe_ratio,final_equity,sp500_return,beat_sp500,outperformance
2019,4810,65.67567567567568,49036.99425120157,49.03699425120157,0.21807999503768868,3.687735530518628,3.857534171994286,149036.99425120157,28.9,True,20.136994251201575
2020,4275,66.66666666666666,115268.23952043013,115.26823952043013,0.27344993438663834,4.476282817775453,3.7463480419396635,215268.23952043013,16.400000000000002,True,98.86823952043012
2021,3147,62.44041944709247,38906.16125690527,38.90616125690527,0.16594929918023596,3.339371941301567,2.8382543315554107,138906.16125690527,26.900000000000002,True,12.006161256905267
2022,3238,61.30327362569488,41001.584252753004,41.001584252753005,0.17494653441961844,3.155459809033182,2.7720183945658183,141001.584252753,-18.2,True,59.201584252753
2023,4115,63.62089914945322,45855.4247064642,45.8554247064642,0.12619028753630476,3.5750497632668212,3.449297906869317,145855.4247064642,24.3,True,21.555424706464198
2024,5778,64.4686742817584,79190.10556683977,79.19010556683978,0.31926729116491465,3.6434770700331884,4.199840171927447,179190.10556683977,23.5,True,55.690105566839776
2025,5096,60.871271585557295,84790.18310258136,84.79018310258137,0.6976116596988863,3.3201768159061587,4.054956525909932,184790.18310258136,15.0,True,69.79018310258137
