,direction,ret,pnl,equity
3972,-1,-6.693277515456216,6.693277515456216,6.693277515456216
3973,1,8.95064359389668,8.95064359389668,15.643921109352895
3974,1,6.509268102762265,6.509268102762265,22.15318921211516
3975,1,9.42317980642937,9.42317980642937,31.57636901854453
3976,1,1.822124232429891,1.822124232429891,33.39849325097442
3977,1,1.8217922792440442,1.8217922792440442,35.22028553021846
3978,-1,-7.892995270274097,7.892995270274097,43.11328080049256
3979,-1,-16.83143650538048,16.83143650538048,59.94471730587304
3980,-1,-21.546477090129784,21.546477090129784,81.49119439600283
3981,1,5.184760464066005,5.184760464066005,86.67595486006883
3982,1,0.6706213001525806,0.6706213001525806,87.3465761602214
3983,1,0.36576890720409555,0.36576890720409555,87.7123450674255
3984,1,17.312428372875072,17.312428372875072,105.02477344030058
3985,1,14.970059880239743,14.970059880239743,119.99483332054032
3986,-1,-24.18364990824807,24.18364990824807,144.1784832287884
3987,-1,-27.77507065588116,27.77507065588116,171.95355388466956
3988,1,19.118006352308097,19.118006352308097,191.07156023697766
3989,1,16.033359141149095,16.033359141149095,207.10491937812677
3990,1,-16.981545503237836,-16.981545503237836,190.12337387488893
3991,-1,3.47524951681799,-3.47524951681799,186.64812435807093
3992,1,15.358923412606396,15.358923412606396,202.00704777067733
3993,-1,-11.13639959592473,11.13639959592473,213.14344736660206
3994,1,-3.95996174067789,-3.95996174067789,209.18348562592416
3995,1,18.040200392496473,18.040200392496473,227.22368601842064
3996,1,-3.406864832637433,-3.406864832637433,223.8168211857832
3997,1,-7.7289158826177395,-7.7289158826177395,216.08790530316546
3998,1,6.638609911626813,6.638609911626813,222.72651521479227
3999,-1,-5.356055995131522,5.356055995131522,228.0825712099238
4000,1,-13.214624996954216,-13.214624996954216,214.86794621296957
4001,1,-23.59828043537985,-23.59828043537985,191.26966577758972
4002,1,9.107134125470692,9.107134125470692,200.3767999030604
4003,1,3.9692959690278333,3.9692959690278333,204.34609587208823
4004,-1,5.127516450781447,-5.127516450781447,199.21857942130677
4005,1,6.589142557320383,6.589142557320383,205.80772197862714
4006,-1,-2.0729937688254996,2.0729937688254996,207.88071574745265
4007,1,-0.9757287474073332,-0.9757287474073332,206.9049870000453
4008,-1,-12.563733502477207,12.563733502477207,219.46872050252253
4009,-1,4.152468887016596,-4.152468887016596,215.31625161550593
4010,-1,-6.7754813033334145,6.7754813033334145,222.09173291883934
4011,1,-1.8324527379909101,-1.8324527379909101,220.25928018084844
4012,1,-11.302196291657202,-11.302196291657202,208.95708388919124
4013,1,5.810397553517098,5.810397553517098,214.76748144270834
4014,-1,15.58727344967728,-15.58727344967728,199.18020799303108
4015,-1,-8.239243210252726,8.239243210252726,207.4194512032838
4016,-1,-4.581131844974498,4.581131844974498,212.0005830482583
4017,1,0.6722072842819602,0.6722072842819602,212.67279033254027
4018,-1,-1.2221129110121263,1.2221129110121263,213.8949032435524
4019,1,9.105854025215327,9.105854025215327,223.00075726876773
4020,-1,-0.4274026132613038,0.4274026132613038,223.42815988202904
4021,1,1.5265031476494906,1.5265031476494906,224.95466302967853
4022,-1,11.233348392531767,-11.233348392531767,213.72131463714675
4023,-1,-2.805185935041873,2.805185935041873,216.5265005721886
4024,-1,-1.9519812609795062,1.9519812609795062,218.4784818331681
4025,-1,-8.419562670830985,8.419562670830985,226.89804450399907
4026,1,5.373520755223194,5.373520755223194,232.27156525922226
4027,-1,0.7933892367602202,-0.7933892367602202,231.47817602246204
4028,1,-5.614309165360156,-5.614309165360156,225.86386685710187
4029,-1,4.029919096321672,-4.029919096321672,221.8339477607802
4030,1,5.248991400198363,5.248991400198363,227.08293916097855
4031,-1,-0.6710303976764045,0.6710303976764045,227.75396955865497
4032,1,5.246589716683545,5.246589716683545,233.0005592753385
4033,1,-3.597517103449459,-3.597517103449459,229.40304217188904
4034,1,-0.12199361973357696,-0.12199361973357696,229.28104855215545
4035,1,2.5008997139205844,2.5008997139205844,231.78194826607603
4036,1,-0.4878584234850608,-0.4878584234850608,231.29408984259098
4037,-1,-0.48788222523038555,0.48788222523038555,231.78197206782136
4038,1,0.24395301464915667,0.24395301464915667,232.0259250824705
4039,-1,-2.86637799597504,2.86637799597504,234.89230307844554
4040,1,3.111216851814516,3.111216851814516,238.00351993026004
4041,1,-7.989071438154497,-7.989071438154497,230.01444849210554
4042,-1,2.0751573152342067,-2.0751573152342067,227.93929117687134
4043,-1,1.1594061399711648,-1.1594061399711648,226.77988503690017
4044,1,1.2202860350468923,1.2202860350468923,228.00017107194705
4045,1,15.068693721174427,15.068693721174427,243.06886479312146
4046,-1,-3.0457533061652136,3.0457533061652136,246.11461809928667
4047,1,-4.813756375181679,-4.813756375181679,241.300861724105
4048,-1,-13.899557408829711,13.899557408829711,255.2004191329347
4049,1,-4.517539040084057,-4.517539040084057,250.68288009285067
4050,1,5.435712017199449,5.435712017199449,256.1185921100501
4051,1,11.964278084006544,11.964278084006544,268.0828701940566
4052,-1,-3.353310937282,3.353310937282,271.4361811313386
4053,1,1.9516717288162118,1.9516717288162118,273.38785286015485
4054,-1,14.695659597301454,-14.695659597301454,258.6921932628534
4055,-1,8.159040399428536,-8.159040399428536,250.53315286342485
4056,-1,-4.137033138852604,4.137033138852604,254.67018600227746
4057,-1,5.599479004997369,-5.599479004997369,249.0707069972801
4058,1,19.769698223160354,19.769698223160354,268.84040522044046
4059,-1,-0.18212945761830956,0.18212945761830956,269.0225346780588
4060,-1,-11.777919436602946,11.777919436602946,280.8004541146617
4061,-1,11.731025218665481,-11.731025218665481,269.0694288959962
4062,-1,-8.4995810920753,8.4995810920753,277.5690099880715
4063,-1,10.208173830617616,-10.208173830617616,267.3608361574539
4064,-1,-2.7315438685948057,2.7315438685948057,270.0923800260487
4065,-1,4.796687249919328,-4.796687249919328,265.2956927761294
4066,-1,-3.0951109384861324,3.0951109384861324,268.3908037146155
4067,-1,28.593109728335325,-28.593109728335325,239.7976939862802
4068,-1,-8.232644858229783,8.232644858229783,248.03033884450997
4069,-1,10.905125408943304,-10.905125408943304,237.12521343556668
4070,-1,-1.4524328249818996,1.4524328249818996,238.5776462605486
4071,-1,13.67906256052677,-13.67906256052677,224.89858370002182
4072,-1,-12.028384569819083,12.028384569819083,236.9269682698409
4073,-1,15.189750851775814,-15.189750851775814,221.7372174180651
4074,-1,-1.6919042382199518,1.6919042382199518,223.42912165628505
4075,-1,18.372354441395597,-18.372354441395597,205.05676721488945
4076,-1,-12.72847921819465,12.72847921819465,217.7852464330841
4077,-1,16.48958981390331,-16.48958981390331,201.2956566191808
4078,-1,-6.150803222538363,6.150803222538363,207.44645984171916
4079,-1,-1.6291558559101058,1.6291558559101058,209.07561569762927
4080,-1,14.483745013669582,-14.483745013669582,194.59187068395968
4081,-1,2.9528211494308834,-2.9528211494308834,191.6390495345288
4082,-1,-2.409754686973414,2.409754686973414,194.0488042215022
4083,-1,-4.760412649440583,4.760412649440583,198.80921687094278
4084,-1,15.5540684740731,-15.5540684740731,183.25514839686969
4085,-1,3.792188092530046,-3.792188092530046,179.46296030433965
4086,-1,-5.776381818838444,5.776381818838444,185.2393421231781
4087,-1,14.32889017327049,-14.32889017327049,170.9104519499076
4088,-1,12.50480954213252,-12.50480954213252,158.40564240777508
4089,-1,9.126717263906126,-9.126717263906126,149.27892514386895
4090,-1,6.238901953256009,-6.238901953256009,143.04002319061294
4091,-1,-5.635491606714956,5.635491606714956,148.6755147973279
4092,-1,6.478471080825853,-6.478471080825853,142.19704371650207
4093,-1,-3.4769263970659217,3.4769263970659217,145.67397011356798
4094,-1,5.2771714361108994,-5.2771714361108994,140.39679867745707
4095,-1,4.075663494041358,-4.075663494041358,136.32113518341572
4096,-1,3.2951495398783908,-3.2951495398783908,133.02598564353733
4097,-1,11.738846598429848,-11.738846598429848,121.28713904510748
4098,-1,1.4955462632281065,-1.4955462632281065,119.79159278187937
4099,-1,9.091561595329699,-9.091561595329699,110.70003118654968
4100,-1,-2.987928767778176,2.987928767778176,113.68795995432785
4101,-1,1.4944109032219497,-1.4944109032219497,112.1935490511059
4102,-1,-7.5307055553894795,7.5307055553894795,119.72425460649538
4103,-1,-18.422264622673467,18.422264622673467,138.14651922916886
4104,1,6.052216849131963,6.052216849131963,144.1987360783008
4105,1,-2.754787941215439,-2.754787941215439,141.44394813708539
4106,1,7.547802750754727,7.547802750754727,148.9917508878401
4107,1,-4.249919191676199,-4.249919191676199,144.7418316961639
4108,1,11.317975220220685,11.317975220220685,156.0598069163846
4109,1,15.85117837061904,15.85117837061904,171.91098528700363
4110,-1,-2.44856520051409,2.44856520051409,174.3595504875177
4111,-1,-5.137272705550047,5.137272705550047,179.49682319306777
4112,-1,18.70689346035622,-18.70689346035622,160.78992973271156
4113,-1,-13.422338350305134,13.422338350305134,174.21226808301668
4114,-1,-8.482372196933476,8.482372196933476,182.69464027995016
4115,-1,2.869714941647879,-2.869714941647879,179.82492533830228
4116,-1,-16.31682126804886,16.31682126804886,196.14174660635115
4117,1,0.6585288465561931,0.6585288465561931,196.80027545290733
4118,-1,5.567195450464314,-5.567195450464314,191.23308000244302
4119,-1,-7.179481043178868,7.179481043178868,198.41256104562189
4120,1,-4.849631487878588,-4.849631487878588,193.5629295577433
4121,1,5.7505001737132435,5.7505001737132435,199.31342973145655
4122,-1,-1.4966654294232449,1.4966654294232449,200.8100951608798
4123,-1,7.723949632663107,-7.723949632663107,193.0861455282167
4124,1,-21.179595792798718,-21.179595792798718,171.90654973541797
4125,1,5.875722474037645,5.875722474037645,177.7822722094556
4126,-1,15.819181956545787,-15.819181956545787,161.96309025290984
4127,1,22.01615315584842,22.01615315584842,183.97924340875826
4128,-1,5.253166823862998,-5.253166823862998,178.72607658489528
4129,-1,13.782322828538032,-13.782322828538032,164.94375375635724
4130,-1,4.587784576703642,-4.587784576703642,160.35596917965358
4131,-1,1.6079659825862154,-1.6079659825862154,158.74800319706736
4132,-1,-2.203154679322609,2.203154679322609,160.95115787638997
4133,-1,3.871259767486724,-3.871259767486724,157.07989810890325
4134,-1,-15.598116319083392,15.598116319083392,172.67801442798665
4135,-1,-19.31940825368058,19.31940825368058,191.99742268166725
4136,-1,0.5376890126246126,-0.5376890126246126,191.45973366904263
4137,-1,1.7922003441021943,-1.7922003441021943,189.66753332494045
4138,-1,-18.396626488752535,18.396626488752535,208.06415981369298
4139,1,6.881529973550172,6.881529973550172,214.94568978724314
4140,1,-7.295385369762585,-7.295385369762585,207.65030441748056
4141,-1,6.403083054570806,-6.403083054570806,201.24722136290976
4142,1,9.987202028537356,9.987202028537356,211.2344233914471
4143,-1,4.182075623876339,-4.182075623876339,207.05234776757078
4144,-1,14.571426865172825,-14.571426865172825,192.48092090239794
4145,-1,5.8439428724769265,-5.8439428724769265,186.636978029921
4146,-1,-7.032474537078803,7.032474537078803,193.6694525669998
4147,-1,2.3855673177282894,-2.3855673177282894,191.28388524927152
4148,-1,44.5398443788558,-44.5398443788558,146.74404087041572
4149,-1,-1.6620959029334375,1.6620959029334375,148.40613677334915
4150,-1,19.354762102663305,-19.354762102663305,129.05137467068585
4151,-1,-4.384925337757816,4.384925337757816,133.43630000844365
4152,-1,-9.188670073390528,9.188670073390528,142.6249700818342
4153,-1,-19.22494971251585,19.22494971251585,161.84991979435006
4154,-1,16.70560678212068,-16.70560678212068,145.1443130122294
4155,-1,14.42239209913962,-14.42239209913962,130.72192091308978
4156,-1,-1.6001801684336714,1.6001801684336714,132.32210108152344
4157,-1,-6.638846737480385,6.638846737480385,138.96094781900382
4158,-1,1.8387586599598167,-1.8387586599598167,137.122189159044
4159,-1,-3.2617140010553394,3.2617140010553394,140.38390316009935
4160,1,4.508566275924202,4.508566275924202,144.89246943602356
4161,-1,8.064324849979245,-8.064324849979245,136.82814458604432
4162,-1,3.080933759924054,-3.080933759924054,133.74721082612027
4163,-1,-54.25511751326677,54.25511751326677,188.00232833938702
4164,-1,-25.42938135734523,25.42938135734523,213.43170969673224
4165,-1,-9.134928263946886,9.134928263946886,222.56663796067912
4166,1,77.26968494526022,77.26968494526022,299.83632290593937
4167,-1,-24.13582479881833,24.13582479881833,323.9721477047577
4168,-1,-18.190248600063875,18.190248600063875,342.1623963048215
4169,-1,31.74206150694351,-31.74206150694351,310.420334797878
4170,-1,-1.8996847710579245,1.8996847710579245,312.32001956893595
4171,-1,-203.89865631141834,203.89865631141834,516.2186758803543
4172,1,17.45634398695689,17.45634398695689,533.6750198673112
4173,1,67.52545818685586,67.52545818685586,601.2004780541671
4174,1,22.53781845937483,22.53781845937483,623.738296513542
4175,1,10.733860231948473,10.733860231948473,634.4721567454905
4176,-1,-46.54338958074997,46.54338958074997,681.0155463262404
4177,-1,9.749404203075821,-9.749404203075821,671.2661421231645
4178,-1,30.30193715955391,-30.30193715955391,640.9642049636107
4179,-1,-1.7982377270272405,1.7982377270272405,642.7624426906378
4180,-1,-33.153477218225255,33.153477218225255,675.9159199088631
4181,-1,19.42892202566072,-19.42892202566072,656.4869978832023
4182,-1,5.042924896439444,-5.042924896439444,651.4440729867629
4183,-1,30.302302975025828,-30.302302975025828,621.1417700117371
4184,-1,6.101974766539533,-6.101974766539533,615.0397952451975
4185,-1,-2.7501928124297295,2.7501928124297295,617.7899880576273
4186,-1,17.761564452948598,-17.761564452948598,600.0284236046787
4187,-1,25.132527818902744,-25.132527818902744,574.8958957857759
4188,-1,15.422817433143846,-15.422817433143846,559.4730783526321
4189,-1,27.706430745813442,-27.706430745813442,531.7666476068187
4190,-1,-3.7946613857621503,3.7946613857621503,535.5613089925808
4191,-1,-54.450336310901115,54.450336310901115,590.0116453034819
4192,-1,-28.030248813187608,28.030248813187608,618.0418941166696
4193,-1,10.226905733048074,-10.226905733048074,607.8149883836215
